"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","questionFull","bfi_extraversion","bfi_agreeableness","bfi_conscientiousness","bfi_neuroticism","bfi_openness","chat"
12165229,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",1,"Extrovert first","Extrovert","distant","I felt distant <br>from them",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",4,"Extrovert first","Introvert","distant","I felt distant <br>from them",26,33,30,20,35,"Introvert"
12165229,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",3,"Extrovert first","Introvert","understood","I felt that <br>they understood me",26,33,30,20,35,"Introvert"
12165229,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",5,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",5,"Extrovert first","Introvert","different","I felt that they were <br>different from me",26,33,30,20,35,"Introvert"
12165229,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",5,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",26,33,30,20,35,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",5,"Introvert first","Introvert","similar","I felt that <br>we are similar",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","I felt that <br>we are similar",20,28,36,28,40,"Extrovert"
12165240,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",3,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",20,28,36,28,40,"Extrovert"
12165240,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","I felt distant <br>from them",20,28,36,28,40,"Extrovert"
12165240,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",1,"Introvert first","Extrovert","understood","I felt that <br>they understood me",20,28,36,28,40,"Extrovert"
12165240,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",5,"Introvert first","Extrovert","different","I felt that they were <br>different from me",20,28,36,28,40,"Extrovert"
12165240,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",1,"Introvert first","Introvert","chat-again","I would chat <br>with them again",20,28,36,28,40,"Introvert"
12165240,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",20,28,36,28,40,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",1,"Introvert first","Introvert","similar","I felt that <br>we are similar",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","I felt that <br>we are similar",23,26,33,26,44,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",1,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",1,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,26,33,26,44,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",5,"Introvert first","Introvert","distant","I felt distant <br>from them",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","I felt distant <br>from them",23,26,33,26,44,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",1,"Introvert first","Introvert","understood","I felt that <br>they understood me",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",1,"Introvert first","Extrovert","understood","I felt that <br>they understood me",23,26,33,26,44,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",5,"Introvert first","Introvert","different","I felt that they were <br>different from me",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",5,"Introvert first","Extrovert","different","I felt that they were <br>different from me",23,26,33,26,44,"Extrovert"
12165817,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",1,"Introvert first","Introvert","chat-again","I would chat <br>with them again",23,26,33,26,44,"Introvert"
12165817,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",23,26,33,26,44,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","I felt that <br>we are similar",25,41,34,28,23,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",5,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",2,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",25,41,34,28,23,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",1,"Introvert first","Introvert","distant","I felt distant <br>from them",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",25,41,34,28,23,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",25,41,34,28,23,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",5,"Introvert first","Introvert","different","I felt that they were <br>different from me",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",5,"Introvert first","Extrovert","different","I felt that they were <br>different from me",25,41,34,28,23,"Extrovert"
12165931,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",25,41,34,28,23,"Introvert"
12165931,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",25,41,34,28,23,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",5,"Introvert first","Introvert","similar","I felt that <br>we are similar",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",23,29,31,23,43,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,29,31,23,43,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",2,"Introvert first","Extrovert","distant","I felt distant <br>from them",23,29,31,23,43,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",23,29,31,23,43,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",1,"Introvert first","Introvert","different","I felt that they were <br>different from me",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",23,29,31,23,43,"Extrovert"
12166182,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",23,29,31,23,43,"Introvert"
12166182,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",23,29,31,23,43,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",3,"Extrovert first","Introvert","similar","I felt that <br>we are similar",24,29,30,20,39,"Introvert"
12207478,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",24,29,30,20,39,"Introvert"
12207478,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",24,29,30,20,39,"Introvert"
12207478,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",24,29,30,20,39,"Introvert"
12207478,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",3,"Extrovert first","Introvert","different","I felt that they were <br>different from me",24,29,30,20,39,"Introvert"
12207478,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",24,29,30,20,39,"Extrovert"
12207478,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",24,29,30,20,39,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",3,"Extrovert first","Introvert","similar","I felt that <br>we are similar",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",2,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",24,32,33,25,34,"Extrovert"
12218235,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",24,32,33,25,34,"Extrovert"
12218235,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",3,"Extrovert first","Introvert","distant","I felt distant <br>from them",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",24,32,33,25,34,"Extrovert"
12218235,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",24,32,33,25,34,"Extrovert"
12218235,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",3,"Extrovert first","Introvert","different","I felt that they were <br>different from me",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",24,32,33,25,34,"Extrovert"
12218235,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",24,32,33,25,34,"Introvert"
12218235,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",24,32,33,25,34,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",5,"Introvert first","Extrovert","similar","I felt that <br>we are similar",26,22,29,30,42,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",26,22,29,30,42,"Introvert"
12219352,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,22,29,30,42,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",5,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",26,22,29,30,42,"Introvert"
12219352,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",26,22,29,30,42,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",26,22,29,30,42,"Introvert"
12219352,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",26,22,29,30,42,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",5,"Introvert first","Introvert","understood","I felt that <br>they understood me",26,22,29,30,42,"Introvert"
12219352,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",1,"Introvert first","Extrovert","different","I felt that they were <br>different from me",26,22,29,30,42,"Extrovert"
12219352,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",26,22,29,30,42,"Introvert"
12219352,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",26,22,29,30,42,"Extrovert"
